空港2路(顺义职业技能培训学校--首都机场2号航站楼)	[['顺义职业技能培训学校', 116.702972, 40.141216, 1], ['后俸伯', 116.700066, 40.137978, 2], ['南彩工业园', 116.693901, 40.132439, 3], ['地铁俸伯站', 116.683678, 40.132645, 4], ['金汉绿港四区', 116.664284, 40.137413, 5], ['金汉绿港', 116.659164, 40.13689, 6], ['便民街东口', 116.657059, 40.135487, 7], ['顺义区医院', 116.656799, 40.128593, 8], ['东风小学', 116.657066, 40.124928, 9], ['望泉桥东', 116.627831, 40.117542, 10], ['南法信', 116.610123, 40.117744, 11], ['物流园', 116.597328, 40.117451, 12], ['天竺保税区', 116.588142, 40.109161, 13], ['大新华', 116.586746, 40.098923, 14], ['机场北库', 116.587296, 40.095383, 15], ['bgs站坪', 116.58342, 40.089077, 16], ['首都机场2号航站楼', 116.593399, 40.079063, 17]]	
空港3路(首都机场2号航站楼--中航信产业园)	[['首都机场2号航站楼', 116.593422, 40.079067, 1], ['塔台', 116.589935, 40.080582, 2], ['BGS', 116.587173, 40.07119, 3], ['国航货运', 116.587944, 40.066048, 4], ['天竺供销社', 116.583191, 40.061069, 5], ['天竺卫生院', 116.574677, 40.061848, 6], ['天竺花园', 116.567474, 40.062439, 7], ['顺义马连店', 116.555191, 40.066364, 8], ['地铁国展站', 116.556267, 40.072517, 9], ['花梨坎', 116.557175, 40.077965, 10], ['地铁花梨坎站', 116.558647, 40.08691, 11], ['空港B区', 116.559586, 40.092525, 12], ['铁匠营', 116.560356, 40.102028, 13], ['万科花园', 116.550987, 40.101608, 14], ['东庄', 116.547493, 40.10125, 15], ['后沙峪政府', 116.545303, 40.104717, 16], ['万科花园北', 116.549881, 40.105743, 17], ['双裕小区', 116.555367, 40.106964, 18], ['火神营', 116.562447, 40.108837, 19], ['地铁后沙峪站', 116.565018, 40.114319, 20], ['国门一号', 116.563568, 40.118168, 21], ['绿地自由港', 116.55687, 40.117512, 22], ['国航培训基地', 116.553375, 40.117222, 23], ['玉马教练场', 116.540207, 40.116383, 24], ['阿凯迪亚', 116.526367, 40.115517, 25], ['中航信产业园', 116.524132, 40.118324, 26]]	
机场5线(中关村线)(清华科技园--首都机场T3号航站楼)	[['清华科技园', 116.332199, 39.994282, 1], ['保福寺桥', 116.328918, 39.985653, 2], ['北京航空航天大学北门', 116.34391, 39.986301, 3], ['惠新西街', 116.416801, 39.988476, 4], ['首都机场T2号航站楼', 116.592468, 40.079475, 5], ['首都机场T1号航站楼', 116.591066, 40.08089, 6], ['首都机场T3号航站楼', 116.615741, 40.054608, 7]]	
快速直达专线1路(开发区交通服务中心--通州北苑路口南)	[['开发区交通服务中心', 116.523941, 39.782486, 1], ['隆盛工业园', 116.524879, 39.786285, 2], ['锦绣街', 116.527092, 39.788418, 3], ['运成街', 116.524498, 39.793682, 4], ['荣京东街东口', 116.523186, 39.799122, 5], ['大马庄', 116.662216, 39.866837, 6], ['云景里', 116.665619, 39.877586, 7], ['杨家洼', 116.666306, 39.885994, 8], ['地铁九棵树站', 116.657768, 39.890495, 9], ['地铁果园站', 116.646439, 39.892448, 10], ['李老新村', 116.634315, 39.892292, 11], ['通州杨庄', 116.63205, 39.898876, 12], ['通州杨庄北口', 116.631958, 39.90501, 13], ['通州北苑路口南', 116.638084, 39.902992, 14]]	
快速直达专线2路(地铁宋家庄站--永旭嘉园)	[['地铁宋家庄站', 116.428391, 39.844746, 1], ['榴乡路', 116.421661, 39.844536, 2], ['榴乡桥北', 116.421631, 39.841354, 3], ['瀛坤路', 116.436218, 39.763287, 4], ['瀛坤路南口', 116.436539, 39.760521, 5], ['永旭嘉园', 116.437904, 39.75589, 6]]	
快速直达专线4路(车公庄北--五彩城公交场站)	[['车公庄北', 116.356033, 39.934002, 1], ['成府路口南', 116.353386, 39.990757, 2], ['学知园', 116.352211, 40.014492, 3], ['清河北', 116.346443, 40.032852, 4], ['清河小营桥西', 116.337288, 40.037262, 5], ['毛纺路北口', 116.337151, 40.033119, 6], ['五彩城公交场站', 116.337036, 40.030273, 7]]	
快速直达专线5路(大北窑南--疃里三区)	[['大北窑南', 116.461357, 39.905582, 1], ['大北窑西', 116.459496, 39.908066, 2], ['大北窑东', 116.464668, 39.908119, 3], ['郎家园', 116.470306, 39.908241, 4], ['八王坟东', 116.480171, 39.908043, 5], ['耿庄桥北', 116.686058, 39.927406, 6], ['潞苑东路路口北', 116.684532, 39.934536, 7], ['苏坨新村', 116.684563, 39.940155, 8], ['李庄佳苑', 116.684586, 39.945961, 9], ['通州李庄', 116.684616, 39.9496, 10], ['疃里二区', 116.696442, 39.953499, 11], ['疃里三区', 116.70163, 39.956982, 12]]	
快速直达专线3路(六里桥东站--云岗北区)	[['六里桥东站', 116.315254, 39.886909, 1], ['赵辛店', 116.20472, 39.81237, 2], ['朱家坟', 116.189659, 39.808254, 3], ['佃起村', 116.169823, 39.808262, 4], ['云岗北区', 116.163177, 39.810497, 5]]	
快速直达专线20路(诸葛店--大北窑东)	[['诸葛店', 116.781021, 39.993572, 1], ['星河皓月小区北门', 116.77578, 39.979443, 2], ['燕京新城(临时站)', 116.77681, 39.970287, 3], ['意华小区', 116.78009, 39.963486, 4], ['郎家园', 116.469887, 39.908386, 5], ['大北窑东', 116.464767, 39.908596, 6]]	
快速直达专线21路(龙域北街东口--龙域北街东口)	[['龙域北街东口', 116.315331, 40.068027, 1], ['融泽嘉园南区北门', 116.311188, 40.067177, 2], ['龙域中路', 116.310448, 40.065552, 3], ['回龙观村西区', 116.309013, 40.062683, 4], ['地铁西二旗站', 116.307396, 40.050987, 5], ['上地九街西口', 116.302185, 40.049484, 6], ['软件园广场', 116.2985, 40.051224, 7], ['回龙观村西区', 116.309654, 40.061821, 8], ['龙域北街', 116.308784, 40.066864, 9], ['融泽嘉园南区北门', 116.311333, 40.0672, 10], ['龙域北街东口', 116.315643, 40.068104, 11]]	
